model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
Chronos-2 joint (con X),0,1,0.003307724212840587,1.0818885964237366,1.0797357602703552,1.039103344364917,0.8406737942602064,0.5934418285475367,0.792,0.972,2.7059352416992186,4.851360557079315,3.6551237943892065,5.355921154831808
Chronos-2 joint (con X),0,2,0.0678834418064118,1.877748570749707,1.8786012352796926,1.3706207481574517,1.0806638473251595,0.7719317759925105,0.744,0.938,3.068525634765625,5.469904125213623,4.893248593699794,7.273790832153299
Chronos-2 joint (con X),0,3,0.11915600029814954,1.920896564035064,1.9312529233140463,1.3896952627515309,1.1185960709103864,0.7874869810125507,0.756,0.96,3.27598388671875,5.852453865051269,4.894745392422536,6.771021577944422
Chronos-2 joint (con X),0,4,0.10700714313340448,1.9354434483156562,1.943023090100598,1.3939236313731818,1.1170733594848565,0.7935979061361186,0.754,0.962,3.40269580078125,6.043338523864746,4.914715965208941,6.8378861240309305
Chronos-2 joint (con X),0,5,0.1694264222176224,1.9897611657544323,2.014486955968388,1.4193262331008991,1.121755027556229,0.7998926277497129,0.786,0.942,3.4701986083984373,6.148067656993866,5.077780172535999,7.285680380023746
Chronos-2 joint (con X),0,6,0.09312876912676792,1.8619370782661857,1.8668861717487206,1.366340430401121,1.092095336755533,0.77108968782701,0.8,0.97,3.5352631759643556,6.2722209930419925,4.802875384754189,6.862958535911545
Chronos-2 joint (con X),0,avg_all,0.0933182501325328,1.7779459039241303,1.7856643561136334,1.329834941691517,1.0618095727153951,0.7529068012109063,0.772,0.9573333333333334,3.2431003913879395,5.772890953540802,4.7064148838351105,6.731209767482624
Chronos-2 joint (con X),1,1,-0.04555797669275977,1.1685058150440546,1.1682443326543044,1.0808535204431284,0.8452633858235229,0.6085037976258548,0.778,0.974,2.7210054931640624,4.903386813163757,3.8688916801094027,5.407750506113769
Chronos-2 joint (con X),1,2,0.0911006678867887,1.5844864306907167,1.5896167895187536,1.2608000592951896,1.0238008474994238,0.7153311087941784,0.776,0.97,3.09445947265625,5.538315333843231,4.40673536262265,6.191998963355811
Chronos-2 joint (con X),1,3,0.07067130833622647,1.7230183146630929,1.7245667118557222,1.3132275933194986,1.057554782994952,0.7492472973542394,0.762,0.966,3.306804504394531,5.933570049285889,4.68000227464863,6.3221890645964445
Chronos-2 joint (con X),1,4,0.09117192660730117,2.0039250461036553,2.008229516212738,1.4171201488274514,1.1302979190267308,0.7979087459830354,0.778,0.958,3.433784912109375,6.124653271198273,4.974223255508565,6.906807007425366
Chronos-2 joint (con X),1,5,0.16963180307040276,1.9471852934736116,1.97206587149958,1.404302628175131,1.132650656609529,0.7993097736170454,0.782,0.964,3.5022374267578127,6.236741514205932,4.933939746449426,6.800055950042195
Chronos-2 joint (con X),1,6,0.18364194178930945,1.8533305280406005,1.883348229768671,1.3723513507002028,1.07821643895702,0.7679950709430666,0.808,0.972,3.568163391113281,6.363658510684967,4.894637482686099,7.019668940819993
Chronos-2 joint (con X),1,avg_all,0.0934432784995448,1.713408571335955,1.724345241918295,1.3081092167934336,1.0446306718185296,0.7397159657195698,0.7806666666666666,0.9673333333333334,3.271075866699219,5.850054248730341,4.62640496700413,6.441411738725596
