model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
Chronos-2 joint (con X),0,10,0.0442128899207186,1.6525443177086867,1.6511940087084107,1.2849879410750946,1.0169313165536897,0.7249284371264424,0.766,0.96,3.271346771240234,5.432635380268097,4.629308692686029,6.136053449545358
Chronos-2 joint (con X),0,11,-0.08151102730548776,1.5725726062006902,1.576071508560685,1.2554168664474303,1.0050759676617154,0.7122854174500733,0.802,0.97,3.2785117797851564,5.407635421276092,4.435731853499163,6.007516000379649
Chronos-2 joint (con X),0,12,-0.015796006503544294,1.645838194631316,1.6427960320635158,1.2817160497019282,1.0291850178261432,0.7254540178929914,0.792,0.97,3.2978433837890626,5.434963617324829,4.4056699947952795,6.167505485783655
Chronos-2 joint (con X),0,13,-0.07768014876482254,1.7426698793006585,1.745218745054182,1.3210672749917705,1.0359953600774428,0.7435295300751599,0.776,0.948,3.3066681213378906,5.467660791873932,4.779258221600884,6.48766936424349
Chronos-2 joint (con X),0,14,-0.04040377802971702,1.8660733769177218,1.8639736954429602,1.3652742198704846,1.0761452060525436,0.7687842726825389,0.764,0.95,3.3205885009765623,5.49551856803894,4.932844453960998,6.710458925522704
Chronos-2 joint (con X),0,15,-0.02008796856134181,1.7162992926271667,1.7132702205228336,1.3089194858824715,1.0391384520524494,0.7407899027801227,0.78,0.964,3.29647802734375,5.466455945014953,4.669079518657596,5.885864384520375
Chronos-2 joint (con X),0,16,0.049773362693226145,1.8138518213193096,1.8127015053104607,1.3463660368972699,1.06149192680032,0.7597545934042014,0.762,0.954,3.31764990234375,5.50164038181305,4.862836675070066,6.4657537992204155
Chronos-2 joint (con X),0,17,-0.04651205716059576,1.7000548487829865,1.698818110546731,1.303387168322111,1.0350363159162888,0.7348909068127051,0.802,0.958,3.3329318771362306,5.516382905483246,4.634825286020324,6.228744171611578
Chronos-2 joint (con X),0,18,-0.1101562463787611,1.8620039547029288,1.8704143454097826,1.367630924412644,1.0794467295351047,0.7692692491543465,0.788,0.944,3.318149841308594,5.491779249668121,4.881148326228991,6.62019750274083
Chronos-2 joint (con X),0,19,0.021008061005786203,1.6900453707480532,1.68710661863378,1.2988866842930449,1.0429653552635765,0.732693290965028,0.802,0.956,3.3210880126953124,5.504270768642425,4.593114850494186,6.188366979957125
Chronos-2 joint (con X),0,20,0.033887401186963234,1.8110064733638036,1.8085328163762817,1.3448170196633749,1.0655721415981303,0.7523304343558216,0.792,0.95,3.317615570068359,5.4721368536949155,4.699226162049312,6.528195358072984
Chronos-2 joint (con X),0,21,0.031061439810438393,1.7297440626212157,1.7272493875390722,1.3142486018783022,1.0499184795772731,0.7398434786828738,0.794,0.958,3.318666015625,5.492448498725891,4.657862262031235,6.332516117766441
Chronos-2 joint (con X),0,22,0.01799043789935995,1.862256876815494,1.8588560189176726,1.3633987013774338,1.097046111085792,0.7705340713598503,0.768,0.956,3.31044140625,5.483217299938202,4.7305045685046725,6.414466131758534
Chronos-2 joint (con X),0,23,0.0687708508971649,1.8834026418874916,1.8843652665368373,1.3727218460186452,1.0989622705412174,0.7721620108060862,0.792,0.952,3.325308288574219,5.509322723865509,4.844259572976482,6.578598303373138
Chronos-2 joint (con X),0,24,0.0017645599956652314,2.036213517998762,2.032144204634742,1.425532954594436,1.123279425107656,0.8011776390973093,0.76,0.94,3.3194014892578125,5.501018998622894,5.115227498363871,6.9860701272681
Chronos-2 joint (con X),0,avg_all,3.6710288945570865e-05,1.6948081263791763,1.6936621892013364,1.2987951660486061,1.035684107660001,0.7341028222975047,0.7805,0.9563333333333334,3.2359563425779343,5.351373975416024,4.613287392523544,6.206515188105332
Chronos-2 joint (con X),1,1,0.020062689636143348,1.2066630198083081,1.2046522052841273,1.097566492420449,0.8779011546845451,0.6219529802766237,0.774,0.956,2.698201721191406,4.451933623313904,3.9278105208646115,5.397223455140653
Chronos-2 joint (con X),1,2,0.01434896292011768,1.4621132342525522,1.4593949005209308,1.208054179464204,0.9605710694531019,0.6841928505898665,0.768,0.944,2.9839393310546876,4.886654413223266,4.305164547340123,5.893171555991964
Chronos-2 joint (con X),1,3,-0.14897824696239656,1.5057743110385482,1.524957280484458,1.234891606775452,0.9890203061491386,0.7013707908406267,0.792,0.954,3.146037353515625,5.151146287441254,4.390946628743408,6.189295546164336
Chronos-2 joint (con X),1,4,-0.09127870194290452,1.7921761923688573,1.796923641412504,1.3404938050630835,1.0722437941055598,0.7601858453463143,0.754,0.944,3.2108655395507815,5.2309408912658695,4.76453633152281,6.483919178134259
Chronos-2 joint (con X),1,5,0.009071576477819181,1.7855290614415544,1.782040296818461,1.3349308209860393,1.0218317491861613,0.7436614708673634,0.784,0.934,3.2422144775390627,5.274675373077392,4.888153951448751,6.982623194549585
Chronos-2 joint (con X),1,6,0.06816102695010871,1.9305637870690735,1.931348585089829,1.3897296805817414,1.1061599103958946,0.7861140471468905,0.74,0.934,3.2621190185546873,5.296940081596374,4.974551392761938,6.729910974660251
Chronos-2 joint (con X),1,7,0.06908642602165177,1.8169300778661892,1.8180691519709025,1.3483579465301128,1.069218661016142,0.7611220417620178,0.774,0.95,3.2882324981689455,5.339605485916137,4.814634986739478,6.688867678558703
Chronos-2 joint (con X),1,8,0.04701442929463833,1.8211587283207669,1.8197267674260256,1.3489724857928072,1.0781552763683715,0.7628729731022297,0.776,0.94,3.29796923828125,5.359314645290374,4.805280014274178,6.564686588915106
Chronos-2 joint (con X),1,9,-0.00931300102524182,1.6679712558063282,1.6647220452828118,1.2902410802957762,1.0169686598189824,0.7290455379705875,0.802,0.95,3.288973602294922,5.363170979976654,4.66314139123073,6.461031825310481
Chronos-2 joint (con X),1,10,0.001584848074961351,1.729982463173409,1.7265250099904814,1.3139729867811138,1.0575934791422605,0.7412159178283929,0.772,0.958,3.3018681640625,5.41761349105835,4.589689510204754,6.223250978099593
Chronos-2 joint (con X),1,11,-0.04352598700618488,1.7587017651834889,1.7570788731979856,1.3255485178589224,1.0402319417945574,0.7444976093613226,0.768,0.946,3.308227783203125,5.396866600990295,4.734549868112998,6.367882304406847
Chronos-2 joint (con X),1,12,-0.05754009082313927,1.7574459218270633,1.7572418920353472,1.3256100075193107,1.0547193420508116,0.7483974279983596,0.78,0.962,3.3230398979187012,5.416717402935028,4.61070898071184,6.170729833412361
Chronos-2 joint (con X),1,13,0.035945415163087385,1.6907737577055335,1.6886842830613673,1.2994938564923526,1.0092163366015063,0.7218276013750593,0.812,0.956,3.3205181884765627,5.428282710552216,4.606497924342979,6.476034874063668
Chronos-2 joint (con X),1,14,0.0063032569651290445,1.9088676574203602,1.905089653153886,1.3802498517130461,1.1024569240746374,0.7795162935225887,0.768,0.962,3.33989013671875,5.458848478794098,4.81303822721281,6.387338159907269
Chronos-2 joint (con X),1,15,-0.036396712790307366,1.7968982761897108,1.7946292003392725,1.3396377123458687,1.0806159852519484,0.7584065455853668,0.772,0.962,3.316282958984375,5.441076843261719,4.622476228101132,6.041614344705148
Chronos-2 joint (con X),1,16,-0.002567863892878944,2.1059318216599174,2.1017265519415687,1.4497332692400933,1.1513091221946887,0.817418886202712,0.768,0.928,3.32345751953125,5.454290650367737,5.214790199886512,7.359365724069909
Chronos-2 joint (con X),1,17,-0.007853752659054159,2.0171021133753015,2.0131295905793802,1.418847980080805,1.1356225665704502,0.8057620013084028,0.744,0.942,3.344243896484375,5.485545166969299,5.039407535830279,6.662224182551318
Chronos-2 joint (con X),1,18,-0.00907799610258968,1.9999216422605002,1.9960042089892185,1.412800130587911,1.1301892827926856,0.795283975298958,0.756,0.948,3.344017578125,5.470348019123078,5.016455920759968,6.573093775796183
Chronos-2 joint (con X),1,19,-0.03195380890255404,1.7338636610360234,1.731416979617336,1.315833188370523,1.0719735999829993,0.7484464538868084,0.786,0.964,3.3375230236053466,5.476807836055755,4.594126851998485,5.909825591328594
Chronos-2 joint (con X),1,20,0.06629600779980253,1.748787316095106,1.7496849021131096,1.322756554364071,1.0448405302726653,0.7457199382710865,0.79,0.948,3.3437262573242186,5.4707784175872805,4.725622263784446,6.373320271882015
Chronos-2 joint (con X),1,21,0.040229253457600256,1.676352972510365,1.6746186593991004,1.2940705774412384,1.0342853536580305,0.7326067159286584,0.778,0.968,3.3446697998046875,5.482615223884583,4.584236068427341,5.954661204189875
Chronos-2 joint (con X),1,22,0.04383109866343861,2.0843901458380945,2.0821425307564625,1.4429631078986263,1.1354021556400002,0.8139602121001325,0.744,0.93,3.3443343200683593,5.480250428199768,5.250899950614013,7.076707397530893
Chronos-2 joint (con X),1,23,0.10044296722285592,1.9988486926725795,2.0049397849517674,1.4159589630182674,1.1481356349806264,0.8065426977441544,0.766,0.942,3.3531580657958986,5.4999093818664555,4.978197582159427,6.8085707997872
Chronos-2 joint (con X),1,24,0.020353818941252697,1.8977903311884365,1.8944090284715538,1.3763753225307238,1.0991602551696706,0.7757157438427443,0.78,0.95,3.3522431640625,5.496787632942199,4.874962713366104,6.789038209688321
Chronos-2 joint (con X),1,avg_all,0.0043435673117231495,1.7872724252545027,1.7866315009536617,1.3344620885063556,1.0619926288064765,0.753576523256553,0.7728333333333334,0.9488333333333333,3.267323063929876,5.342963336070379,4.741244982934963,6.440182818701855
