model,var,horizon,bias,variance,mse,rmse,mae,crps,cov_80,cov_95,width_80,width_95,winkler_80,winkler_95
VARMAX(1) con X,1,1,-0.016654432616421674,0.9713467674313462,0.96968144402226,0.9847240446045075,0.7610779820513154,0.5496373119059844,0.808,0.94,2.5510378187238576,3.9014756661575545,3.555026870659055,5.091363976803643
VARMAX(1) con X,1,2,0.012984106861380762,1.573444912591229,1.570466609797034,1.2531825923611586,0.9824081953700987,0.7001349457104533,0.798,0.932,3.1445582065222006,4.80918676842652,4.490249806902818,6.299214879874079
VARMAX(1) con X,1,3,0.0006113539902059095,1.8345746903526567,1.830905914725653,1.353109720135678,1.0766249081053965,0.7636245692503771,0.786,0.944,3.40803285752697,5.212136474620479,4.802824151976185,6.470774540414139
VARMAX(1) con X,1,4,-0.0341026059017912,2.1398373613077597,2.136720674314436,1.4617526036626156,1.172113439245935,0.8290332042179879,0.766,0.934,3.517600214571846,5.3797052868812205,5.085974797879817,6.939955527621911
VARMAX(1) con X,1,5,0.043573373392307886,2.4562270223014253,2.453213207125609,1.5662736692946124,1.2493657314153581,0.8889380050568219,0.742,0.906,3.560954976082787,5.446010672793374,5.632470107574406,7.762721793108232
VARMAX(1) con X,1,6,0.0025356644982995587,2.141467085091955,2.1371905805162164,1.4619133286608397,1.185623800152564,0.827825333758986,0.79,0.944,3.5778657418356166,5.471873457185094,5.090806025250306,7.086221006178934
VARMAX(1) con X,1,7,0.0298674070577079,2.0814015232832883,2.078130782241072,1.4415723298680063,1.123647785375765,0.8103459771358281,0.778,0.942,3.5845827106767567,5.482146174544151,5.180142273104915,7.0486011054872595
VARMAX(1) con X,1,8,0.02361512957382995,2.308010279960077,2.303951933744946,1.517877443585267,1.2195891636786473,0.8632898183233703,0.74,0.932,3.5873639365381655,5.486399692442146,5.3430079885329205,7.0525783498570815
VARMAX(1) con X,1,9,-0.05649907944535279,2.3579894851236514,2.3564656521315768,1.5350783863150366,1.220493183188339,0.8656357653891519,0.782,0.928,3.5885752689018364,5.488252265424711,5.408675289498599,7.916111453425138
VARMAX(1) con X,1,10,-0.0453508211184623,2.503201442224893,2.500251736316562,1.5812184340933297,1.2759096644342447,0.8990892839080656,0.756,0.91,3.58912760986616,5.489096998033503,5.604021081014893,8.01208088691942
VARMAX(1) con X,1,11,0.021315222296480828,2.153914868980247,2.1500613779438353,1.4663087594172775,1.1678563485443616,0.8309920611710824,0.772,0.93,3.589388503080393,5.489495999772842,5.280251765134246,7.1242964381599965
VARMAX(1) con X,1,12,0.013115998358230508,1.9995512952763523,1.995724222098733,1.4127010377637348,1.1185057256049027,0.7977762433304361,0.784,0.946,3.5895150540291993,5.48968954274727,5.034348950084008,6.75064944488372
VARMAX(1) con X,1,13,-0.022356949939557298,1.9552475880927938,1.9518369261272066,1.3970815746144556,1.1387140998061482,0.7977287962201919,0.784,0.954,3.589577813382635,5.4897855248955665,4.832518101492782,6.264040487023059
VARMAX(1) con X,1,14,-0.037124326934561254,2.1652146243684403,2.162262410770046,1.4704633320045917,1.1765368239573302,0.8330066385497905,0.79,0.922,3.589609559813036,5.489834076871082,5.250492118052131,7.298714463978357
VARMAX(1) con X,1,15,-0.04335899756176334,2.0188453145343876,2.0166876265748797,1.4201012733516154,1.1226094771780886,0.8030840297481712,0.788,0.932,3.5896258972833492,5.489859062875761,5.080231797556994,6.828496353896047
VARMAX(1) con X,1,16,-0.03646777342842377,2.463299905781818,2.4597032044690823,1.5683440963223225,1.2495030440233679,0.8885183203265191,0.74,0.918,3.589634422266677,5.489872100712662,5.579374694257593,7.812122074970433
VARMAX(1) con X,1,17,0.028900607067011894,2.178882776339192,2.1753602558753524,1.4749102534986163,1.1733559306426367,0.8392519419081146,0.762,0.934,3.5896389188661417,5.48987897766809,5.277683973226395,6.751120559741418
VARMAX(1) con X,1,18,0.07519535320465195,2.0928633860195514,2.094332000391087,1.4471807075797711,1.1469514110672698,0.8212252123413714,0.764,0.932,3.58964131170113,5.4898826371934035,5.208824726052827,6.9137922620279735
VARMAX(1) con X,1,avg_all,-0.0022333761470125827,2.077517796058948,2.0746081421769773,1.4340996437296356,1.1422714841023205,0.8116187476807057,0.7738888888888888,0.9322222222222222,3.490351712314932,5.338032298846968,5.096495806569494,6.967936422465045
Chronos-2 joint (con X),0,1,-0.033401848896496854,1.0986505062375111,1.0975688887347406,1.0476492202711463,0.8429149344081388,0.5922323220466748,0.804,0.968,2.7334822998046877,4.645401043891907,3.6869193132259865,5.175976474927491
Chronos-2 joint (con X),0,2,0.06538679869153133,1.59074709094207,1.5918410302033126,1.2616818260573117,0.996053301232021,0.710485281318136,0.776,0.962,3.119937744140625,5.230730842590332,4.477269239859325,6.0185627758695714
Chronos-2 joint (con X),0,3,0.05530856564494929,1.790607453469462,1.790085275996226,1.3379406847824855,1.0595062239972988,0.7501916674464952,0.806,0.956,3.3359041748046874,5.593708591461182,4.705872157997862,6.695828254490688
Chronos-2 joint (con X),0,4,0.021813677311784716,1.9626480975812652,1.959198637903964,1.3997137699915523,1.1159969691768654,0.792725739214247,0.774,0.958,3.4303104248046874,5.716150632858277,4.977234523233812,6.973155270874963
Chronos-2 joint (con X),0,5,0.011376492948100834,2.1162232678360375,2.1121202458921635,1.4533135401186366,1.153936464594,0.8195462540623657,0.756,0.95,3.4822649841308593,5.793384084701538,5.106393959432299,6.812724093558583
Chronos-2 joint (con X),0,6,0.0991224458034302,1.8352245515064016,1.8413793616654404,1.3569743408279467,1.0715519654540708,0.763288919569352,0.796,0.968,3.5078199157714844,5.833368164539337,4.824298664578061,6.4524387668033665
Chronos-2 joint (con X),0,7,0.008396997676308466,1.952549797906895,1.9487152078810552,1.3959638992040788,1.1055612020933219,0.785290982054112,0.796,0.954,3.554759910583496,5.912913650989532,4.983772579446618,6.694218213863332
Chronos-2 joint (con X),0,8,-0.07786712068621694,2.031198074299701,2.033198966635064,1.4259028601679233,1.1711315056047205,0.8169506216247462,0.778,0.964,3.5814423828125,5.964285500049591,4.944462588689341,6.804178531219974
Chronos-2 joint (con X),0,9,0.008930512910071237,1.9048421355040772,1.9011122052939062,1.3788082554488519,1.1183538619293443,0.7825892229686697,0.802,0.97,3.5769316864013674,5.9791139755249025,4.812296831482773,6.78154152491113
Chronos-2 joint (con X),0,10,0.06085979693734468,1.8515544279505385,1.8515552339778933,1.3607186461491196,1.0748318342442738,0.7692922122432742,0.786,0.962,3.589172119140625,6.027498507976532,4.903931874377847,6.787875827886294
Chronos-2 joint (con X),0,11,0.10788429238164988,1.8277086347667242,1.8356922380398804,1.354877204044662,1.080215355780098,0.7679148662090295,0.79,0.964,3.6134035034179686,6.059790802955628,4.776722790059761,6.521213376734995
Chronos-2 joint (con X),0,12,-0.0003300384110220871,1.8997684688837027,1.895969040871288,1.3769419163026768,1.0994976692309368,0.7830008977603605,0.81,0.966,3.6413505859375,6.095451981067657,4.885179293149596,6.691715689364776
Chronos-2 joint (con X),0,13,0.05333955971018339,1.8915357041540783,1.890597741375847,1.374990087737307,1.08474184454819,0.7684806684947817,0.83,0.96,3.644215087890625,6.1233690624237065,4.909124212224927,6.989398920662439
Chronos-2 joint (con X),0,14,0.07415186348137812,1.9102585227091515,1.9119365045214927,1.3827279213646815,1.1174701834587861,0.7917293222052122,0.806,0.964,3.667712158203125,6.173147459506988,4.965247506672598,6.8773378394742375
Chronos-2 joint (con X),0,15,-0.006893114256065744,2.177505437116033,2.1731979412659497,1.4741770386442565,1.1861225979583514,0.8356223130798125,0.778,0.958,3.65173388671875,6.165245779037476,5.2136202373732665,7.088440646739774
Chronos-2 joint (con X),0,16,0.002948991976129922,2.220030567984507,2.215599203402214,1.488488899321125,1.1844696265253534,0.8426992433594493,0.772,0.946,3.6702869873046877,6.189207556724548,5.326209677975286,7.151588609378686
Chronos-2 joint (con X),0,17,0.03866144556764176,2.082121104828252,2.0794515699919747,1.442030363755207,1.1459995496324031,0.8155175357246287,0.782,0.974,3.7672103271484376,6.408494453430176,5.134215168978541,7.054781372988509
Chronos-2 joint (con X),0,18,0.12684581485152369,2.065346577180701,2.0773057447716887,1.4412861425725596,1.1385900282768857,0.813389967431583,0.812,0.96,3.783842041015625,6.437998468875885,5.18388968624422,7.118089689202214
Chronos-2 joint (con X),0,avg_all,0.03425195186901255,1.9004733567142837,1.9003625021346724,1.3752325898200848,1.0970525065636145,0.7778304464896074,0.7918888888888889,0.9613333333333334,3.519543345557319,5.908292253255844,4.878703350277895,6.704948104386168
Chronos-2 joint (con X),1,1,-0.0558871215080387,1.3444670016036062,1.344901437950852,1.1596988565790913,0.9196197608985144,0.6556601660294015,0.8,0.972,2.9868113708496096,5.188163761615753,4.143870400137897,5.763408523764502
Chronos-2 joint (con X),1,2,-0.009286779597305991,2.184755325240845,2.180472058865653,1.4766421566735974,1.157070845398134,0.8261329033920869,0.794,0.968,3.6529373931884765,6.207435267448425,5.157214127560395,7.151156417945362
Chronos-2 joint (con X),1,3,0.011796012298486215,2.551445703160022,2.5464819576598448,1.595770020291096,1.2682124124953253,0.8975044430984123,0.812,0.954,4.081045104980468,6.915836040496826,5.655571980981596,7.828712036926505
Chronos-2 joint (con X),1,4,-0.016550843570782743,2.8047310020938263,2.799395470512541,1.6731394055823743,1.337942795292765,0.9456924273816829,0.794,0.958,4.299804321289063,7.237908006668091,5.94101485658178,8.326786374879735
Chronos-2 joint (con X),1,5,0.06623056615813488,3.3125389978730846,3.310300407770963,1.8194230975149686,1.4490795650211707,1.0278617124701783,0.788,0.944,4.426459716796875,7.4394923067092895,6.511382777948978,8.887691137902024
Chronos-2 joint (con X),1,6,0.04542487127200118,3.356496911131217,3.351847336239031,1.830805106022766,1.4342465775406246,1.0201733299665283,0.788,0.956,4.5057484130859375,7.561133613586426,6.480891069343478,9.035501892277857
Chronos-2 joint (con X),1,7,0.07417507416593831,3.3318454920906766,3.3306837427340183,1.825016093828769,1.4234226549739857,1.0185991145103077,0.788,0.956,4.601445190429687,7.723680869102478,6.530581351598875,9.050310955431014
Chronos-2 joint (con X),1,8,0.02823305365921314,3.56900524565003,3.562664340477654,1.8875021431716716,1.5262333150065313,1.069072424326062,0.768,0.962,4.647668441772461,7.815925512313843,6.474819316599958,8.688837408994925
Chronos-2 joint (con X),1,9,-0.03961393995095104,3.596930047761952,3.5913054519048715,1.895073996419367,1.5069211561511289,1.0674946852661427,0.79,0.954,4.6662427368164066,7.880560212135315,6.626272809577755,9.55613578536631
Chronos-2 joint (con X),1,10,-0.01905405090115381,3.524158132387741,3.517472872978707,1.8754927013930784,1.5183739136394687,1.0678718932544187,0.778,0.944,4.695887512207031,7.931276182174683,6.600449472948059,9.335924601688713
Chronos-2 joint (con X),1,11,0.050820768185035725,2.9839192555063354,2.9805341674742385,1.72642236068531,1.3722949784352663,0.987263710681485,0.792,0.966,4.751632873535156,8.040707723617555,6.33097076563769,8.604705341890968
Chronos-2 joint (con X),1,12,0.027268660612079363,2.969180136229007,2.963985355808124,1.7216228843182015,1.3624937488306383,0.9768492162193257,0.834,0.962,4.791237060546875,8.105808646202087,6.226665523657485,8.8757340135189
Chronos-2 joint (con X),1,13,-0.018306493155661793,2.9324223678001697,2.926892650756228,1.7108163696774203,1.3786795655378525,0.9750268981342803,0.816,0.982,4.787589111328125,8.141844598770142,6.106411432233466,8.515678338779187
Chronos-2 joint (con X),1,14,-0.02358940064319025,3.221592965507022,3.2157062393987115,1.7932390357670422,1.429926616323422,1.0201162194889322,0.8,0.964,4.837485473632812,8.231577004432678,6.503889472875353,8.982378873071044
Chronos-2 joint (con X),1,15,-0.021230433678344107,3.1609148046537765,3.155043706358636,1.7762442699017036,1.4149857688212168,1.008496441067698,0.814,0.976,4.827639709472656,8.233631833076476,6.428674627584644,9.065077430849522
Chronos-2 joint (con X),1,16,-0.005110032127557866,3.8117349878318323,3.8041376302845125,1.9504198600005365,1.5619548918893351,1.1048765828462652,0.77,0.964,4.842869384765625,8.27154900932312,6.98600853795931,9.631334163351914
Chronos-2 joint (con X),1,17,0.06665535143943685,3.291301549066062,3.289161881843445,1.8136046652574107,1.4434598241193388,1.0263833069073947,0.808,0.978,4.9234721527099605,8.521548137664794,6.397729849800529,8.94930186001774
Chronos-2 joint (con X),1,18,0.10195360809993245,3.1445211201758916,3.14862661614014,1.7744369856774684,1.4021892777459382,1.009244828333304,0.826,0.968,4.9485771484375,8.568473073005677,6.477309738135518,9.347722544842004
Chronos-2 joint (con X),1,avg_all,0.014662715042070654,3.0606645025423944,3.0566451847310097,1.7391872227089928,1.3837282037844811,0.9835733501874393,0.7977777777777778,0.9626666666666667,4.515252950880263,7.667586211019092,6.198873783953487,8.644244316749901
